hs6,hs6_description,ucc,ucc_description,confidence,confidence_score,match_method,notes
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",450353,CASH DOWNPAYMENT CAR/TRUCK LEASE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",480213,"PARTS, EQUIPMENT, AND ACCESSORIES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",580901,MEDICARE PAYMENTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",580903,COMMERCIAL MEDICARE SUPPLEMENT (NOT BCBS),MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",580904,COMMERCIAL MEDICARE SUPPLEMENT (BCBS),MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
490900,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
491000,"Calendars; printed, of any kind, including calendar blocks",230112,PAINTING AND PAPERING,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",240111,"PAINT, WALLPAPER, AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",240112,"PAINTS, WALLPAPER AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",240113,"PAINTS, WALLPAPER, SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",330310,"CLEANSING AND TOILET TISSUE, PAPER TOWELS AND NAPKIN",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",330410,"STATIONERY, STATIONERY SUPPLIES, GIFTWRAP",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",590110,NEWSPAPERS,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491000,"Calendars; printed, of any kind, including calendar blocks",590210,MAGAZINES,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",230112,PAINTING AND PAPERING,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",240111,"PAINT, WALLPAPER, AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",240112,"PAINTS, WALLPAPER AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",240113,"PAINTS, WALLPAPER, SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",330310,"CLEANSING AND TOILET TISSUE, PAPER TOWELS AND NAPKIN",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",330410,"STATIONERY, STATIONERY SUPPLIES, GIFTWRAP",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",590110,NEWSPAPERS,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",590210,MAGAZINES,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491110,"Printed matter; trade advertising material, commercial catalogues and the like",990940,MATERIAL FOR FINISHING BASEMENTS AND,LOW,33,exact_keyword,exact_keyword: material
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",230112,PAINTING AND PAPERING,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",240111,"PAINT, WALLPAPER, AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",240112,"PAINTS, WALLPAPER AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",240113,"PAINTS, WALLPAPER, SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",330310,"CLEANSING AND TOILET TISSUE, PAPER TOWELS AND NAPKIN",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",330410,"STATIONERY, STATIONERY SUPPLIES, GIFTWRAP",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",590110,NEWSPAPERS,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491191,"Printed matter; pictures, designs and photographs, n.e.c. in item no. 4911.10",590210,MAGAZINES,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,230112,PAINTING AND PAPERING,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,240111,"PAINT, WALLPAPER, AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,240112,"PAINTS, WALLPAPER AND SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,240113,"PAINTS, WALLPAPER, SUPPLIES",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,330310,"CLEANSING AND TOILET TISSUE, PAPER TOWELS AND NAPKIN",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,330410,"STATIONERY, STATIONERY SUPPLIES, GIFTWRAP",MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,590110,NEWSPAPERS,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
491199,Printed matter; n.e.c. in heading no. 4911,590210,MAGAZINES,MEDIUM,65,semantic_category,semantic_category: both in 'books_paper'
500100,Silk; silk-worm cocoons suitable for reeling,290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
500100,Silk; silk-worm cocoons suitable for reeling,320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
500100,Silk; silk-worm cocoons suitable for reeling,600210,"ATHLETIC GEAR, GAME TABLES, AND EXERCISE EQUIPMENT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
500100,Silk; silk-worm cocoons suitable for reeling,120410,OTHER FRESH VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140110,FROZEN VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140230,CANNED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140310,DRIED PROCESSED VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140340,DRIED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140410,FROZEN VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,140420,FRESH AND CANNED VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
500100,Silk; silk-worm cocoons suitable for reeling,280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
500100,Silk; silk-worm cocoons suitable for reeling,280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
500100,Silk; silk-worm cocoons suitable for reeling,280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
